source_id,ra,dec,parallax,parallax_over_error,phot_g_mean_mag,bp_rp
524403141639508480,12.47194737617354,64.63778787607497,0.3586983576869391,21.988,8.227496,1.0534115
1978364298510562816,323.96520886208884,47.91185800744058,0.333159386820509,22.725512,8.684762,1.2730803
1978781528814224000,324.9436027041885,48.53995145616253,0.386347571812926,28.963833,9.40612,0.48419
2005170220200948608,335.9825790644891,55.15445162829617,0.42067221736225713,27.932842,9.8680105,0.2836094
2007064747448948096,342.24009287654906,56.91448128829789,0.4345368093635108,28.412384,8.390264,1.6059513
2061461912692370688,305.02863687578395,39.354898095276646,0.46194437112034914,37.220894,8.832696,1.8333373
2083644392294059520,307.62850374937096,47.86406792934166,0.41938547226134665,26.298025,9.025331,0.69619465
2168210752160476544,311.109132946418,49.1614845323044,0.40406092732486043,38.024414,9.465727,0.90784264
2173716900237287552,328.9149345651801,53.96748432432207,0.49297683315395147,26.573776,8.453453,2.6275225
3185560617628112896,68.33039687166749,-9.468926258159266,0.4991692634607821,28.043583,8.726473,1.7247162
5542141484270194048,126.80044069042309,-36.65380921505534,0.4276790275327354,27.184177,8.714422,0.26363468
5594743048248355712,117.33162685576731,-33.32978820498125,0.29095036838763755,20.087978,7.151306,1.7721138
5595419247905704832,118.95573055994491,-31.079372415859744,0.4616159291807178,35.53131,9.000489,1.6132469
5599098209506685440,116.75001820525243,-28.76433765854625,0.3321254081742391,26.0858,9.593163,1.0057459
5599486238338702592,112.79394927273077,-29.769590048964954,0.44163453405689823,35.22677,9.079938,1.4062033
5601822150792627328,117.32890263478507,-26.58986261013646,0.34923024213121245,25.685822,8.908321,0.73311806
5619765562079332608,110.61846407884076,-21.731777339463196,0.33034257442756126,23.268494,9.781812,0.2781391
3044907718650436480,107.3558871642672,-12.541921125985791,0.4679381849986534,21.156437,9.67984,0.5952196
3048246218213875072,108.54063995078653,-9.256798619863883,0.4708039999775615,24.923508,6.851881,2.1774168
